Val_A,Val_B,Val_Bprime,EN_A,EN_B,EN_Bprime,Shannon_A,Shannon_B,Shannon_Bprime,Tolerance_Factor,Octahedral_Mismatch,Formation Energy (eV/atom),Space Group
6,9,10,1.14,1.88,1.91,1.1941666666666668,0.6255555555555555,0.5714285714285715,0.9178684641228027,0.027083912460138252,-2.52033343299999,P2_1/c
6,9,8,1.14,1.88,2.2,1.1941666666666668,0.6255555555555555,0.521,0.929596867470199,0.05298572592264028,-2.4887151305,P2_1/c
6,8,10,1.14,1.83,1.91,1.1941666666666668,0.6216666666666666,0.5714285714285715,0.9187623793082634,0.025162482844710087,-2.61360871349999,P2_1/c
6,9,7,1.14,1.88,1.55,1.1941666666666668,0.6255555555555555,0.586,0.9145344320813682,0.019720806548998167,-2.7947132312931,P2_1/c
6,6,7,1.14,1.66,1.55,1.1941666666666668,0.521,0.586,0.939008364916367,0.03327361144956557,-3.0321819742931,P2_1/c
6,8,7,1.14,1.83,1.55,1.1941666666666668,0.6216666666666666,0.586,0.915421861871813,0.01779921815630085,-2.8588922647931,P2_1/c
6,7,10,1.14,1.55,1.91,1.1941666666666668,0.586,0.5714285714285715,0.9270428045706509,0.007364089231712441,-2.7804042532931,P2_1/c
6,7,9,1.14,1.55,2.28,1.1941666666666668,0.586,0.605,0.9192447210614373,0.009521423197433578,-2.7123887092931,P2_1/c
6,10,8,1.14,1.91,2.2,1.1941666666666668,0.5714285714285715,0.521,0.9425235722120938,0.025911109466629296,-2.57957283449999,P2_1/c
6,8,5,1.14,1.83,1.63,1.1941666666666668,0.6216666666666666,0.576875,0.9175109296327572,0.022404001447659076,-3.0063176375,P2_1/c
6,6,4,1.14,1.66,1.3,1.1941666666666668,0.521,0.72,0.907870745303707,0.09849047260653788,-3.31863520425,F-43m
6,4,4,1.14,1.3,1.54,1.1941666666666668,0.72,0.6341666666666667,0.8831387799736626,0.041323971895852095,-3.54531271558333,F-43m
6,8,7,1.14,1.83,1.55,1.1941666666666668,0.6216666666666666,0.586,0.915421861871813,0.01779921815630085,-2.5872780500431,F-43m
6,4,4,1.14,1.33,1.54,1.1941666666666668,0.7466666666666667,0.6341666666666667,0.8775058437668464,0.05381702209903104,-3.46274270758333,F-43m
6,8,7,1.14,1.83,1.55,1.1941666666666668,0.6216666666666666,0.586,0.915421861871813,0.01779921815630085,-2.1239881790431,P2_1
6,8,7,1.14,1.83,1.55,1.1941666666666668,0.6216666666666666,0.586,0.915421861871813,0.01779921815630085,-2.2582360740431,P2_1
6,5,4,1.14,1.5,1.54,1.1941666666666668,0.6940000000000001,0.6341666666666667,0.8887009605069378,0.028987847698822882,-3.62643061562963,Pna2_1
1,7,6,0.82,1.55,1.7,1.6525,0.586,0.562,1.093436397567761,0.012158054705087004,-2.6569097015431,P2_1
1,7,6,0.82,1.55,1.7,1.6525,0.586,0.562,1.093436397567761,0.012158054705087004,-2.6242573972931,P2_1
4,5,4,1.54,1.6,1.54,0.6341666666666667,0.677142857142857,0.6341666666666667,0.6997152781803063,0.02090632690455394,-2.84598423814814,P1
3,9,7,1.22,1.88,1.55,0.9884999999999999,0.6255555555555555,0.586,0.8420297427663401,0.019720806548998167,-2.8346194587931,P2_1/c
3,7,10,1.22,1.55,1.91,0.9884999999999999,0.586,0.5714285714285715,0.8535464460200447,0.007364089231712441,-2.8229455417931,P2_1/c
3,6,3,1.22,1.66,1.22,0.9884999999999999,0.521,0.9884999999999999,0.7838146171527219,0.21696252455414192,-2.66069565349999,P-3m1
3,6,3,1.22,1.66,1.22,0.9884999999999999,0.521,0.9884999999999999,0.7838146171527219,0.21696252455414192,-2.53086693018518,P-31c
16,9,7,0.0,1.88,1.55,1.0085714285714287,0.6255555555555555,0.586,0.849105622957654,0.019720806548998167,-2.91072361119827,P2_1/c
16,5,4,0.0,1.5,1.54,1.0085714285714287,0.6940000000000001,0.6341666666666667,0.8251203631304834,0.028987847698822882,-3.51277001266666,P2_1/c
